 384,  -1.82724e+04 
 385,  -1.82752e+04 
 387,  -1.82961e+04 
 389,  -1.83085e+04 
 390,  -1.83164e+04 
 391,  -1.83225e+04 
 392,  -1.83298e+04 
 393,  -1.83329e+04 
 394,  -1.83374e+04 
 395,  -1.83378e+04 
 397,  -1.83624e+04 
 399,  -1.83749e+04 
 400,  -1.83823e+04 
 401,  -1.83880e+04 
 402,  -1.83941e+04 
 403,  -1.83976e+04 
 404,  -1.83981e+04 
 405,  -1.84018e+04 
 407,  -1.84277e+04 
 409,  -1.84389e+04 
 410,  -1.84455e+04 
 411,  -1.84510e+04 
 412,  -1.84557e+04 
 413,  -1.84594e+04 
 415,  -1.84763e+04 
 416,  -1.84819e+04 
 417,  -1.85045e+04 
 419,  -1.85115e+04 
 420,  -1.85156e+04 
 421,  -1.85245e+04 
 423,  -1.85320e+04 
 424,  -1.85365e+04 
 425,  -1.85460e+04 
 427,  -1.85525e+04 
 428,  -1.85582e+04 
 429,  -1.85654e+04 
 430,  -1.85671e+04 
 431,  -1.85754e+04 
 433,  -1.85844e+04 
 434,  -1.85877e+04 
 435,  -1.86005e+04 
 437,  -1.86065e+04 
 438,  -1.86114e+04 
 439,  -1.86167e+04 
 440,  -1.86192e+04 
 441,  -1.86244e+04 
 443,  -1.86350e+04 
 444,  -1.86387e+04 
 445,  -1.86549e+04 
 447,  -1.86610e+04 
 448,  -1.86658e+04 
 449,  -1.86706e+04 
 450,  -1.86738e+04 
 451,  -1.86772e+04 
 453,  -1.86887e+04 
 454,  -1.86921e+04 
 455,  -1.87105e+04 
 457,  -1.87159e+04 
 458,  -1.87201e+04 
 459,  -1.87254e+04 
 460,  -1.87263e+04 
 461,  -1.87317e+04 
 463,  -1.87431e+04 
 465,  -1.87497e+04 
 466,  -1.87550e+04 
 467,  -1.87593e+04 
 468,  -1.87648e+04 
 469,  -1.87667e+04 
 470,  -1.87724e+04 
 472,  -1.87821e+04 
 474,  -1.87888e+04 
 475,  -1.87938e+04 
 476,  -1.87986e+04 
 477,  -1.88032e+04 
 478,  -1.88069e+04 
 479,  -1.88109e+04 
 480,  -1.88119e+04 
 481,  -1.88154e+04 
 483,  -1.88310e+04 
 485,  -1.88387e+04 
 486,  -1.88438e+04 
 487,  -1.88479e+04 
 488,  -1.88528e+04 
 489,  -1.88540e+04 
 490,  -1.88589e+04 
 492,  -1.88712e+04 
 494,  -1.88778e+04 
 495,  -1.88829e+04 
 496,  -1.88873e+04 
 497,  -1.88916e+04 
 498,  -1.88946e+04 
 499,  -1.88980e+04 
 501,  -1.89094e+04 
 502,  -1.89129e+04 
 503,  -1.89268e+04 
 505,  -1.89322e+04 
 506,  -1.89352e+04 
 507,  -1.89414e+04 
 509,  -1.89474e+04 
 510,  -1.89516e+04 
 511,  -1.89590e+04 
 513,  -1.89640e+04 
 514,  -1.89683e+04 
 515,  -1.89734e+04 
 516,  -1.89755e+04 
 517,  -1.89809e+04 
 519,  -1.89879e+04 
 520,  -1.89917e+04 
 521,  -1.90011e+04 
 523,  -1.90060e+04 
 524,  -1.90097e+04 
 525,  -1.90143e+04 
 526,  -1.90164e+04 
 527,  -1.90206e+04 
 529,  -1.90287e+04 
 530,  -1.90313e+04 
 531,  -1.90432e+04 
 533,  -1.90479e+04 
 534,  -1.90511e+04 
 535,  -1.90557e+04 
 536,  -1.90571e+04 
 537,  -1.90613e+04 
 539,  -1.90700e+04 
 541,  -1.90755e+04 
 542,  -1.90793e+04 
 543,  -1.90830e+04 
 544,  -1.90868e+04 
 545,  -1.90889e+04 
 546,  -1.90925e+04 
 548,  -1.91006e+04 
 549,  -1.91024e+04 
 550,  -1.91155e+04 
 552,  -1.91196e+04 
 553,  -1.91227e+04 
 554,  -1.91267e+04 
 555,  -1.91281e+04 
 556,  -1.91323e+04 
 558,  -1.91395e+04 
 560,  -1.91445e+04 
 561,  -1.91483e+04 
 562,  -1.91517e+04 
 563,  -1.91552e+04 
 564,  -1.91576e+04 
 565,  -1.91606e+04 
 566,  -1.91613e+04 
 567,  -1.91631e+04 
 569,  -1.91751e+04 
 571,  -1.91802e+04 
 572,  -1.91836e+04 
 573,  -1.91866e+04 
 574,  -1.91893e+04 
 575,  -1.91901e+04 
 576,  -1.91928e+04 
 578,  -1.92036e+04 
 580,  -1.92086e+04 
 581,  -1.92122e+04 
 582,  -1.92155e+04 
 583,  -1.92184e+04 
 584,  -1.92208e+04 
 585,  -1.92228e+04 
 586,  -1.92234e+04 
 587,  -1.92235e+04 
 589,  -1.92387e+04 
 591,  -1.92441e+04 
 592,  -1.92473e+04 
 593,  -1.92504e+04 
 594,  -1.92523e+04 
 595,  -1.92526e+04 
 596,  -1.92542e+04 
 598,  -1.92685e+04 
 600,  -1.92734e+04 
 601,  -1.92765e+04 
 602,  -1.92802e+04 
 603,  -1.92822e+04 
 604,  -1.92850e+04 
 605,  -1.92857e+04 
 606,  -1.92862e+04 
 608,  -1.93009e+04 
 610,  -1.93062e+04 
 611,  -1.93100e+04 
 612,  -1.93116e+04 
 613,  -1.93160e+04 
 615,  -1.93241e+04 
 616,  -1.93268e+04 
 617,  -1.93360e+04 
 619,  -1.93401e+04 
 620,  -1.93430e+04 
 621,  -1.93468e+04 
 622,  -1.93482e+04 
 623,  -1.93516e+04 
 625,  -1.93591e+04 
 626,  -1.93605e+04 
 627,  -1.93705e+04 
 629,  -1.93745e+04 
 630,  -1.93770e+04 
